tiempo,evento,token,saldo_vendedor,extra,scenario
16594.296429804013,mint,T160,68484.591511811,,scenario_00002
16710.85054222248,compra_exitosa,T132,69500.39686080301,1423.6773907814372,scenario_00002
16721.486742423687,mint,T161,69450.39686080301,,scenario_00002
16923.965217091743,mint,T162,69400.39686080301,,scenario_00002
16924.443174271124,mint,T163,69350.39686080301,,scenario_00002
17225.558733681642,compra_exitosa,T107,70419.6691363147,1589.69243628567,scenario_00002
17392.046786090188,mint,T164,70369.6691363147,,scenario_00002
17400.989148212044,compra_exitosa,T159,71434.9337770324,2611.274282075342,scenario_00002
17406.59931617848,mint,T165,71384.9337770324,,scenario_00002
17461.24825343143,actualizacion_precio,T146,71384.9337770324,1027.4741902746346,scenario_00002
17541.203117935194,compra_exitosa,T74,72592.49753124898,1539.5604343206205,scenario_00002
17612.791080561423,actualizacion_precio,T136,72592.49753124898,1101.464538643941,scenario_00002
17613.25288729003,mint,T166,72542.49753124898,,scenario_00002
17619.03272786139,mint,T167,72492.49753124898,,scenario_00002
17628.921180507525,actualizacion_precio,T56,72492.49753124898,1173.2049291368082,scenario_00002
17708.87584147074,compra_exitosa,T145,73537.62006318083,2271.1742774359545,scenario_00002
17810.221775594197,mint,T168,73487.62006318083,,scenario_00002
17890.173096753395,compra_exitosa,T72,74613.75187336584,1873.7270371396967,scenario_00002
17907.202435871044,mint,T169,74563.75187336584,,scenario_00002
18059.739625474234,mint,T170,74513.75187336584,,scenario_00002
18298.051977993153,burn_token,T91,74513.75187336584,,scenario_00002
18433.10250775217,compra_exitosa,T94,75403.3848905128,1726.3804947811868,scenario_00002
18438.417285712618,compra_exitosa,T130,76357.47585949089,2084.2869360939076,scenario_00002
18444.157861877327,mint,T171,76307.47585949089,,scenario_00002
18597.451875447146,mint,T172,76257.47585949089,,scenario_00002
18597.831397228205,mint,T173,76207.47585949089,,scenario_00002
18633.639612321236,compra_exitosa,T30,77192.46543733234,2390.648519004748,scenario_00002
18714.12034978775,mint,T174,77142.46543733234,,scenario_00002
18808.451497851078,actualizacion_precio,T46,77142.46543733234,1128.650311907193,scenario_00002
19000.776844287004,mint,T175,77092.46543733234,,scenario_00002
19240.935531724142,mint,T176,77042.46543733234,,scenario_00002
19272.971238551985,mint,T177,76992.46543733234,,scenario_00002
19352.925600098693,compra_exitosa,T151,77885.3801954639,2660.5854995920613,scenario_00002
19428.11232522286,compra_exitosa,T95,79081.09764882787,1676.3094543131072,scenario_00002
19505.214822772734,compra_exitosa,T167,80194.82910306434,2602.03047844156,scenario_00002
19585.169687350157,compra_exitosa,T176,81374.46518535704,1586.6355503855466,scenario_00002
19916.297385490092,mint,T178,81324.46518535704,,scenario_00002
19977.713825691262,compra_exitosa,T158,82384.78993541418,1376.862021598159,scenario_00002
20212.437021503265,actualizacion_precio,T4,82384.78993541418,1002.1943808215332,scenario_00002
20451.741958231534,burn_token,T136,82384.78993541418,,scenario_00002
20452.08070249399,mint,T179,82334.78993541418,,scenario_00002
20494.08954979661,burn_token,T98,82334.78993541418,,scenario_00002
20494.540825367007,mint,T180,82284.78993541418,,scenario_00002
20494.766472953896,mint,T181,82234.78993541418,,scenario_00002
20586.618347706728,mint,T182,82184.78993541418,,scenario_00002
20587.038855071918,mint,T183,82134.78993541418,,scenario_00002
20720.89977972857,compra_exitosa,T66,83156.26125373124,1517.7158157840765,scenario_00002
20877.10521956976,mint,T184,83106.26125373124,,scenario_00002
20994.477628226017,mint,T185,83056.26125373124,,scenario_00002
20999.792810598177,compra_exitosa,T127,84018.77904806906,2425.2184616862555,scenario_00002
21000.122783154948,mint,T186,83968.77904806906,,scenario_00002
21000.409053147123,mint,T187,83918.77904806906,,scenario_00002
21126.494896737844,compra_exitosa,T169,85127.38375302278,1757.3457730996647,scenario_00002
21127.030241713037,mint,T188,85077.38375302278,,scenario_00002
21254.180580020817,mint,T189,85027.38375302278,,scenario_00002
21254.54956166075,mint,T190,84977.38375302278,,scenario_00002
21334.5044187642,compra_exitosa,T109,86097.43691887017,2075.024309128692,scenario_00002
21353.794936628306,mint,T191,86047.43691887017,,scenario_00002
21433.737073025542,compra_exitosa,T135,87098.99972771456,808.9264528067458,scenario_00002
21711.53960661111,compra_exitosa,T153,88261.21903786951,2458.4038545339313,scenario_00002
21930.148205023397,mint,T192,88211.21903786951,,scenario_00002
21930.376662252696,mint,T193,88161.21903786951,,scenario_00002
21982.76189196236,mint,T194,88111.21903786951,,scenario_00002
21983.084714698907,mint,T195,88061.21903786951,,scenario_00002
22063.363447547938,mint,T196,88011.21903786951,,scenario_00002
22063.62121224571,mint,T197,87961.21903786951,,scenario_00002
22064.13496632112,mint,T198,87911.21903786951,,scenario_00002
22317.167518200455,compra_exitosa,T170,88809.74308855092,2215.1319300170658,scenario_00002
22443.489665494886,mint,T199,88759.74308855092,,scenario_00002
22443.99302725958,mint,T200,88709.74308855092,,scenario_00002
22444.5298316925,mint,T201,88659.74308855092,,scenario_00002
22444.930596466245,mint,T202,88609.74308855092,,scenario_00002
22524.882613155987,compra_exitosa,T76,89784.47940834248,2052.6606052435736,scenario_00002
22525.298246455433,mint,T203,89734.47940834248,,scenario_00002
22525.690280418265,mint,T204,89684.47940834248,,scenario_00002
22544.6666452519,mint,T205,89634.47940834248,,scenario_00002
22550.092950449813,compra_exitosa,T70,90506.5423587572,1765.702133201632,scenario_00002
22565.02752604602,mint,T206,90456.5423587572,,scenario_00002
22565.35819434058,mint,T207,90406.5423587572,,scenario_00002
22645.194508471654,compra_exitosa,T149,91385.64024879207,951.5073246130975,scenario_00002
22645.71297305039,mint,T208,91335.64024879207,,scenario_00002
22645.95184636861,mint,T209,91285.64024879207,,scenario_00002
22651.266463803775,actualizacion_precio,T46,91285.64024879207,1000.9465194022681,scenario_00002
22651.68318700803,mint,T210,91235.64024879207,,scenario_00002
22731.611298404972,compra_exitosa,T178,92201.54946105747,2113.734627889385,scenario_00002
22968.54005498777,mint,T211,92151.54946105747,,scenario_00002
23315.225397027818,mint,T212,92101.54946105747,,scenario_00002
23829.25197342981,mint,T213,92051.54946105747,,scenario_00002
23829.479255100407,mint,T214,92001.54946105747,,scenario_00002
23835.254906707345,mint,T215,91951.54946105747,,scenario_00002
23835.6302244268,mint,T216,91901.54946105747,,scenario_00002
23918.622102406134,mint,T217,91851.54946105747,,scenario_00002
23998.576896352162,compra_exitosa,T123,92936.22653857911,2143.6623400033304,scenario_00002
24039.445622874056,compra_exitosa,T146,93963.70072885374,1345.3018400095502,scenario_00002
24039.675602801788,mint,T218,93913.70072885374,,scenario_00002
24039.922618404413,mint,T219,93863.70072885374,,scenario_00002
24040.326237130954,mint,T220,93813.70072885374,,scenario_00002
24119.897755422873,compra_exitosa,T106,94836.2271405785,1573.6023848500006,scenario_00002
24591.134641025637,compra_exitosa,T190,95945.74318175053,1300.0018439404746,scenario_00002
24806.175888738497,compra_exitosa,T175,96996.02162444005,1262.4384966179666,scenario_00002
24806.71369868858,mint,T221,96946.02162444005,,scenario_00002
24812.297184651008,compra_exitosa,T147,98021.7711393738,1655.4099707517987,scenario_00002
24812.78226530812,mint,T222,97971.7711393738,,scenario_00002
24813.123493025167,mint,T223,97921.7711393738,,scenario_00002
24931.042956515772,mint,T224,97871.7711393738,,scenario_00002
24936.35775141824,compra_exitosa,T110,98866.11229048381,1647.6581683165928,scenario_00002
25032.327949921113,burn_token,T213,98866.11229048381,,scenario_00002
25032.660949759866,mint,T225,98816.11229048381,,scenario_00002
25033.051110128843,mint,T226,98766.11229048381,,scenario_00002
25038.38652372179,compra_exitosa,T182,99779.2188091054,2720.0183455838405,scenario_00002
25043.78879549991,compra_exitosa,T224,100807.51342755614,1709.903466522827,scenario_00002
25044.249201993985,mint,T227,100757.51342755614,,scenario_00002
25124.254521313254,mint,T228,100707.51342755614,,scenario_00002
25416.412737632512,mint,T229,100657.51342755614,,scenario_00002
25514.25701669655,mint,T230,100607.51342755614,,scenario_00002
25514.668913510548,mint,T231,100557.51342755614,,scenario_00002
25514.941808549167,mint,T232,100507.51342755614,,scenario_00002
25754.801541135286,compra_exitosa,T111,101629.41050653551,2678.4977279628456,scenario_00002
25834.50433579858,compra_exitosa,T99,102690.43212349444,1759.8144782762663,scenario_00002
25992.10997456073,compra_exitosa,T126,103399.73330156227,2015.3338672968675,scenario_00002
26044.018066021024,actualizacion_precio,T199,103399.73330156227,815.9922255494247,scenario_00002
26044.504525471446,mint,T233,103349.73330156227,,scenario_00002
26049.819252379268,compra_exitosa,T229,104176.47889912684,2461.4987232190833,scenario_00002
26055.329459570865,compra_exitosa,T68,105280.31666460336,1951.5474252687663,scenario_00002
26055.695878180253,mint,T234,105230.31666460336,,scenario_00002
26135.61680010353,compra_exitosa,T165,106227.16543216105,1662.6074427851354,scenario_00002
26253.153539775325,compra_exitosa,T179,107385.51315988602,1824.489233826298,scenario_00002
26338.423131023214,compra_exitosa,T161,108309.49421498981,2098.4302008024833,scenario_00002
26578.147533346368,mint,T235,108259.49421498981,,scenario_00002
26948.06320247557,actualizacion_precio,T56,108259.49421498981,1131.1983738573947,scenario_00002
26996.827297846186,mint,T236,108209.49421498981,,scenario_00002
27171.03566868106,compra_exitosa,T168,109385.61302747655,2422.983765408044,scenario_00002
27250.893911176485,compra_exitosa,T212,110445.25273438831,1627.2975983495555,scenario_00002
27251.22576563683,mint,T237,110395.25273438831,,scenario_00002
27331.40349556399,mint,T238,110345.25273438831,,scenario_00002
27331.911158063307,mint,T239,110295.25273438831,,scenario_00002
27412.089056044308,mint,T240,110245.25273438831,,scenario_00002
27490.407277451664,actualizacion_precio,T124,110245.25273438831,852.0555776860276,scenario_00002
27570.361696590222,compra_exitosa,T46,111246.19925379058,1561.033003485566,scenario_00002
27650.31656111777,compra_exitosa,T216,112423.2160153553,2276.1932398481945,scenario_00002
27655.631308064676,compra_exitosa,T57,113461.5149138294,2112.96633488771,scenario_00002
27655.902414538734,mint,T241,113411.5149138294,,scenario_00002
27656.161535370517,mint,T242,113361.5149138294,,scenario_00002
27675.832594718635,actualizacion_precio,T125,113361.5149138294,1000.0682818957482,scenario_00002
27676.327356915746,mint,T243,113311.5149138294,,scenario_00002
28066.19494405746,mint,T244,113261.5149138294,,scenario_00002
28066.48404322714,mint,T245,113211.5149138294,,scenario_00002
28146.43862506405,compra_exitosa,T58,113998.45826584868,2543.643543437419,scenario_00002
28389.46723491324,mint,T246,113948.45826584868,,scenario_00002
28598.273957751368,actualizacion_precio,T150,113948.45826584868,917.853047097035,scenario_00002
28598.566647980184,mint,T247,113898.45826584868,,scenario_00002
28704.958695353413,compra_exitosa,T220,115002.47712232795,1469.429420749681,scenario_00002
28764.02940083242,compra_exitosa,T239,116120.73369503404,1930.9768468529394,scenario_00002
28833.587886070723,compra_exitosa,T230,117241.20113903341,1913.6242604399004,scenario_00002
29077.71742701029,mint,T248,117191.20113903341,,scenario_00002
29083.032245706057,compra_exitosa,T237,118099.38844069175,1571.172384527626,scenario_00002
29535.04132300586,compra_exitosa,T192,119091.05042624791,1754.0961544794122,scenario_00002
29535.510561449384,mint,T249,119041.05042624791,,scenario_00002
29536.04639380165,mint,T250,118991.05042624791,,scenario_00002
29536.42712930379,mint,T251,118941.05042624791,,scenario_00002
29696.212466774396,compra_exitosa,T218,119884.43756738715,1894.5951879201143,scenario_00002
29696.721216183003,mint,T252,119834.43756738715,,scenario_00002
29697.2446812842,mint,T253,119784.43756738715,,scenario_00002
29697.737299758304,mint,T254,119734.43756738715,,scenario_00002
29698.248743729975,mint,T255,119684.43756738715,,scenario_00002
29839.280853030134,mint,T256,119634.43756738715,,scenario_00002
29919.235544793257,compra_exitosa,T255,120620.2229136931,2394.7013986423995,scenario_00002
29919.505274866027,mint,T257,120570.2229136931,,scenario_00002
30085.392547468527,actualizacion_precio,T247,120570.2229136931,979.6272871958402,scenario_00002
30085.91333140462,mint,T258,120520.2229136931,,scenario_00002
30086.237283774917,mint,T259,120470.2229136931,,scenario_00002
30166.156375988096,compra_exitosa,T174,121504.73045138769,1815.1310604984856,scenario_00002
30313.16784088948,mint,T260,121454.73045138769,,scenario_00002
30529.77042742905,mint,T261,121404.73045138769,,scenario_00002
30609.725291472674,compra_exitosa,T252,122331.92274160216,2620.9953300749476,scenario_00002
30610.039921822674,mint,T262,122281.92274160216,,scenario_00002
30690.47781255199,mint,T263,122231.92274160216,,scenario_00002
30770.432677097288,compra_exitosa,T120,123363.75297408743,1450.5055802891604,scenario_00002
30774.450668338137,mint,T264,123313.75297408743,,scenario_00002
30774.72701570505,mint,T265,123263.75297408743,,scenario_00002
30795.324229965892,burn_token,T249,123263.75297408743,,scenario_00002
30875.566140085914,mint,T266,123213.75297408743,,scenario_00002
30875.80371263747,mint,T267,123163.75297408743,,scenario_00002
30881.1184392381,compra_exitosa,T209,124090.98573860181,2263.597323168926,scenario_00002
31058.11135025322,mint,T268,124040.98573860181,,scenario_00002
31210.719119108686,actualizacion_precio,T262,124040.98573860181,1324.3092969594734,scenario_00002
31216.600150206603,mint,T269,123990.98573860181,,scenario_00002
31216.86905678053,mint,T270,123940.98573860181,,scenario_00002
31217.29605785715,mint,T271,123890.98573860181,,scenario_00002
31295.409325434677,actualizacion_precio,T215,123890.98573860181,937.7965194445619,scenario_00002
31455.31775995412,compra_exitosa,T60,124862.24098666178,2290.9766643682747,scenario_00002
31573.703140538513,compra_exitosa,T223,125982.34246277896,2266.0049117687763,scenario_00002
31698.091414289996,compra_exitosa,T56,127113.54083663636,1496.11330330825,scenario_00002
31698.51873897938,mint,T272,127063.54083663636,,scenario_00002
31881.302815580442,mint,T273,127013.54083663636,,scenario_00002
31886.61758173733,compra_exitosa,T257,128128.66280071491,1718.1157928410864,scenario_00002
31904.47310859162,burn_token,T38,128128.66280071491,,scenario_00002
31904.69582648636,mint,T274,128078.66280071491,,scenario_00002
32082.70420328726,mint,T275,128028.66280071491,,scenario_00002
32093.55081816456,mint,T276,127978.66280071491,,scenario_00002
32094.08506858543,mint,T277,127928.66280071491,,scenario_00002
32207.25784177996,mint,T278,127878.66280071491,,scenario_00002
32277.17645237906,burn_token,T139,127878.66280071491,,scenario_00002
32365.794198144886,mint,T279,127828.66280071491,,scenario_00002
32446.054061634637,mint,T280,127778.66280071491,,scenario_00002
32525.440688244817,mint,T281,127728.66280071491,,scenario_00002
32903.68967852985,compra_exitosa,T134,128826.19404656271,1915.0745660637022,scenario_00002
32904.0618218785,mint,T282,128776.19404656271,,scenario_00002
33332.88649805484,compra_exitosa,T65,129786.0008005166,1258.673531049352,scenario_00002
33333.11653773438,mint,T283,129736.0008005166,,scenario_00002
33333.95437424622,mint,T284,129686.0008005166,,scenario_00002
33342.180624228255,compra_exitosa,T163,130556.24983651839,1893.3259726615975,scenario_00002
33469.05425707871,mint,T285,130506.24983651839,,scenario_00002
33491.52712309178,compra_exitosa,T166,131390.9147854588,2221.2597683062017,scenario_00002
33626.63244455466,compra_exitosa,T284,132521.26557865227,1273.0420096971125,scenario_00002
33995.781280377196,mint,T286,132471.26557865227,,scenario_00002
34021.55934568141,mint,T287,132421.26557865227,,scenario_00002
34034.98414856595,mint,T288,132371.26557865227,,scenario_00002
34040.31069144119,compra_exitosa,T265,133516.52725320088,1456.376416695482,scenario_00002
34040.53726607686,mint,T289,133466.52725320088,,scenario_00002
34270.64042492896,mint,T290,133416.52725320088,,scenario_00002
34271.16351734663,mint,T291,133366.52725320088,,scenario_00002
34462.49210086953,mint,T292,133316.52725320088,,scenario_00002
34463.02390620857,mint,T293,133266.52725320088,,scenario_00002
34487.89971317712,mint,T294,133216.52725320088,,scenario_00002
34562.68242493811,compra_exitosa,T260,134344.0663270008,1324.6837147008828,scenario_00002
34563.15204136245,mint,T295,134294.0663270008,,scenario_00002
34613.843370787385,compra_exitosa,T177,135191.4294062342,2753.276017605503,scenario_00002
34694.24826705557,mint,T296,135141.4294062342,,scenario_00002
34694.48949833278,mint,T297,135091.4294062342,,scenario_00002
34766.025592600345,compra_exitosa,T143,136019.00475302836,2116.376322742585,scenario_00002
34766.36371159829,mint,T298,135969.00475302836,,scenario_00002
34771.924684413265,compra_exitosa,T232,137030.48889275867,1882.8378344460264,scenario_00002
34772.25273881078,mint,T299,136980.48889275867,,scenario_00002
34772.79064448263,mint,T300,136930.48889275867,,scenario_00002
34773.113773930316,mint,T301,136880.48889275867,,scenario_00002
34850.01870241932,compra_exitosa,T256,137914.35762455084,2493.4043298301026,scenario_00002
34861.91901125567,mint,T302,137864.35762455084,,scenario_00002
34867.233916479934,compra_exitosa,T15,138790.10920129702,2290.6570649908417,scenario_00002
34936.339060655584,compra_exitosa,T155,139809.73964298944,1349.5109278352575,scenario_00002
34948.34157209821,mint,T303,139759.73964298944,,scenario_00002
35069.59495971828,burn_token,T287,139759.73964298944,,scenario_00002
35142.256109360234,compra_exitosa,T125,140759.8079248852,1874.7780644641946,scenario_00002
35150.817189404755,compra_exitosa,T302,141877.99703418117,1730.076228697976,scenario_00002
35176.93611030336,mint,T304,141827.99703418117,,scenario_00002
35177.250524188545,mint,T305,141777.99703418117,,scenario_00002
35257.20538762728,compra_exitosa,T280,142732.61778566477,1977.905924930809,scenario_00002
35337.16024878622,compra_exitosa,T275,143661.14971796572,1426.5497511629228,scenario_00002
35356.78211332037,compra_exitosa,T259,144695.03887778756,1818.5369760578362,scenario_00002
35357.248690946726,mint,T306,144645.03887778756,,scenario_00002
35359.56644619848,mint,T307,144595.03887778756,,scenario_00002
35439.5164614134,compra_exitosa,T234,145618.31755208157,1908.6366766013487,scenario_00002
35448.531235202274,compra_exitosa,T207,146604.73208044274,1687.7898223546504,scenario_00002
35483.48740734838,compra_exitosa,T118,147557.1332202041,1959.6732022089764,scenario_00002
35488.80321935532,compra_exitosa,T97,148525.8910410546,1553.660089879338,scenario_00002
35604.50595424304,compra_exitosa,T258,149706.5426621208,1798.889139675747,scenario_00002
35689.87781906406,compra_exitosa,T115,150748.5036593232,2256.265624731258,scenario_00002
35770.32213755421,mint,T308,150698.5036593232,,scenario_00002
35770.72921289338,mint,T309,150648.5036593232,,scenario_00002
35983.85454686611,mint,T310,150598.5036593232,,scenario_00002
36063.809391069146,compra_exitosa,T112,151416.7057367845,2353.357842453848,scenario_00002
36143.76420645208,compra_exitosa,T298,152378.4240178232,1977.1144385262019,scenario_00002
36223.711750294286,compra_exitosa,T308,153297.7100195253,1972.566291453077,scenario_00002
36231.63762438128,mint,T311,153247.7100195253,,scenario_00002
36381.43252412525,actualizacion_precio,T129,153247.7100195253,993.5922235851283,scenario_00002
36430.08868332758,mint,T312,153197.7100195253,,scenario_00002
36430.620536870025,mint,T313,153147.7100195253,,scenario_00002
36431.13194232047,mint,T314,153097.7100195253,,scenario_00002
36431.43720766015,mint,T315,153047.7100195253,,scenario_00002
36431.75196075208,mint,T316,152997.7100195253,,scenario_00002
36432.258226386075,mint,T317,152947.7100195253,,scenario_00002
36727.39279424317,compra_exitosa,T50,153889.24824645955,2315.595547539171,scenario_00002
36727.7221760024,mint,T318,153839.24824645955,,scenario_00002
36728.18451231402,mint,T319,153789.24824645955,,scenario_00002
36851.22949253784,compra_exitosa,T245,154858.53382204133,2527.1588735110045,scenario_00002
37048.2155233946,mint,T320,154808.53382204133,,scenario_00002
37145.39283393647,actualizacion_precio,T93,154808.53382204133,991.256467122282,scenario_00002
37145.760956542275,mint,T321,154758.53382204133,,scenario_00002
37310.48253711404,mint,T322,154708.53382204133,,scenario_00002
37353.333968576364,mint,T323,154658.53382204133,,scenario_00002
37369.94052912736,actualizacion_precio,T322,154658.53382204133,1096.030479628147,scenario_00002
37370.345975253935,mint,T324,154608.53382204133,,scenario_00002
37370.58659895738,mint,T325,154558.53382204133,,scenario_00002
37450.54139966132,compra_exitosa,T238,155692.2258657978,2553.9220679680534,scenario_00002
37636.23365967942,compra_exitosa,T231,156629.81599456523,1225.2082712666331,scenario_00002
37636.68503754722,mint,T326,156579.81599456523,,scenario_00002
37636.9113873603,mint,T327,156529.81599456523,,scenario_00002
37738.42189574179,burn_token,T173,156529.81599456523,,scenario_00002
38100.25899552891,mint,T328,156479.81599456523,,scenario_00002
38180.21385012841,compra_exitosa,T319,157422.9132583377,1908.8778978167334,scenario_00002
38180.560058304465,mint,T329,157372.9132583377,,scenario_00002
38180.80361985631,mint,T330,157322.9132583377,,scenario_00002
38260.75643400859,compra_exitosa,T261,158307.74181498,2842.3167619404585,scenario_00002
38261.008260301416,mint,T331,158257.74181498,,scenario_00002
38261.530988932915,mint,T332,158207.74181498,,scenario_00002
38341.83382288211,mint,T333,158157.74181498,,scenario_00002
38363.63174235006,mint,T334,158107.74181498,,scenario_00002
38462.191989455976,compra_exitosa,T334,159184.62578257688,2063.115528417548,scenario_00002
38693.41039004118,compra_exitosa,T253,160303.89929911852,1030.38430201509,scenario_00002
38693.84760804046,mint,T335,160253.89929911852,,scenario_00002
38774.0441888469,mint,T336,160203.89929911852,,scenario_00002
38853.588441249936,mint,T337,160153.89929911852,,scenario_00002
39040.85627566275,compra_exitosa,T235,161124.15107903114,3155.4884858981854,scenario_00002
39170.18182862147,compra_exitosa,T8,161914.148428266,2152.906329419175,scenario_00002
39411.270175294194,mint,T338,161864.148428266,,scenario_00002
39685.7035078221,compra_exitosa,T62,162815.43262600142,1119.4284314492263,scenario_00002
39784.596132395185,actualizacion_precio,T301,162815.43262600142,1002.8457581183159,scenario_00002
39864.163690695954,compra_exitosa,T189,163964.34393683425,2119.6766706505896,scenario_00002
39869.88491692169,mint,T339,163914.34393683425,,scenario_00002
39870.37357883602,mint,T340,163864.34393683425,,scenario_00002
39870.91116792549,mint,T341,163814.34393683425,,scenario_00002
40003.40980535553,compra_exitosa,T292,164790.27741938122,1979.080116535415,scenario_00002
40055.21659614408,mint,T342,164740.27741938122,,scenario_00002
40055.482002878955,mint,T343,164690.27741938122,,scenario_00002
40055.98035529352,mint,T344,164640.27741938122,,scenario_00002
40061.00277441218,mint,T345,164590.27741938122,,scenario_00002
40198.812335375645,mint,T346,164540.27741938122,,scenario_00002
40199.227630174886,mint,T347,164490.27741938122,,scenario_00002
40207.661789550395,mint,T348,164440.27741938122,,scenario_00002
40295.16218073208,compra_exitosa,T322,165536.30789900938,2030.2090736217192,scenario_00002
40375.398751754234,mint,T349,165486.30789900938,,scenario_00002
40455.35122215725,compra_exitosa,T309,166347.28570649403,1621.003011066555,scenario_00002
40535.58670601668,mint,T350,166297.28570649403,,scenario_00002
40535.881819590155,mint,T351,166247.28570649403,,scenario_00002
359.75403849154486,mint,T0,4950.0,,scenario_00003
360.07503649490434,mint,T1,4900.0,,scenario_00003
360.54130010969976,mint,T2,4850.0,,scenario_00003
361.0759529059625,mint,T3,4800.0,,scenario_00003
441.01853090908264,compra_exitosa,T3,5698.030468029115,2194.8323290673384,scenario_00003
583.781353921936,mint,T4,5648.030468029115,,scenario_00003
654.1146503112398,actualizacion_precio,T1,5648.030468029115,1027.9267838216526,scenario_00003
659.7397010986399,mint,T5,5598.030468029115,,scenario_00003
660.0278256379116,mint,T6,5548.030468029115,,scenario_00003
776.3678217389532,burn_token,T0,5548.030468029115,,scenario_00003
855.9277251606647,compra_exitosa,T2,6566.155584289319,2235.2858385655118,scenario_00003
856.1517075882422,mint,T7,6516.155584289319,,scenario_00003
964.2974614542571,mint,T8,6466.155584289319,,scenario_00003
964.7959171673858,mint,T9,6416.155584289319,,scenario_00003
965.1397878204439,mint,T10,6366.155584289319,,scenario_00003
965.3634275440631,mint,T11,6316.155584289319,,scenario_00003
965.7171605830667,mint,T12,6266.155584289319,,scenario_00003
971.4321494193409,mint,T13,6216.155584289319,,scenario_00003
1051.3870139928374,compra_exitosa,T5,7292.525355874124,2436.4302196266563,scenario_00003
1062.2553228891684,mint,T14,7242.525355874124,,scenario_00003
1062.7478012871875,mint,T15,7192.525355874124,,scenario_00003
1130.5818189234597,mint,T16,7142.525355874124,,scenario_00003
1148.713922215898,compra_exitosa,T13,8149.0604154839,2549.1033017103814,scenario_00003
1253.6134349540891,mint,T17,8099.0604154839,,scenario_00003
1253.867689900343,mint,T18,8049.0604154839,,scenario_00003
1258.6139540496583,burn_token,T12,8049.0604154839,,scenario_00003
1351.478152731131,compra_exitosa,T4,9124.050439426272,2290.0515635958322,scenario_00003
1352.0161054457199,mint,T19,9074.050439426272,,scenario_00003
1431.9709700238031,compra_exitosa,T8,10045.046695465635,2427.789778823795,scenario_00003
1503.4663042251377,compra_exitosa,T11,11050.013801095662,1862.6237668335677,scenario_00003
1503.9914187043964,mint,T20,11000.013801095662,,scenario_00003
1504.238865677376,mint,T21,10950.013801095662,,scenario_00003
1504.5676392217622,mint,T22,10900.013801095662,,scenario_00003
1614.8606446959486,mint,T23,10850.013801095662,,scenario_00003
1615.1048309935259,mint,T24,10800.013801095662,,scenario_00003
1678.9936148328175,compra_exitosa,T23,11775.743926313133,1750.8290193644655,scenario_00003
1679.4148744615875,mint,T25,11725.743926313133,,scenario_00003
1910.278179198933,compra_exitosa,T25,12712.012829734245,2777.575578180434,scenario_00003
1987.2374054352224,compra_exitosa,T17,13608.817305524803,1796.7982171808894,scenario_00003
2067.0435358821733,compra_exitosa,T7,14476.408622538214,2005.5976116775628,scenario_00003
2453.9399785118635,mint,T26,14426.408622538214,,scenario_00003
2454.4718849699084,mint,T27,14376.408622538214,,scenario_00003
2569.565405948076,actualizacion_precio,T16,14376.408622538214,1163.8359732270942,scenario_00003
2757.7265974437573,mint,T28,14326.408622538214,,scenario_00003
2992.149633446164,actualizacion_precio,T19,14326.408622538214,990.5175768719128,scenario_00003
3071.782761784851,compra_exitosa,T28,15365.246195461232,1999.9123177935232,scenario_00003
3149.8213750040895,mint,T29,15315.246195461232,,scenario_00003
3150.075390214719,mint,T30,15265.246195461232,,scenario_00003
3150.3004237001333,mint,T31,15215.246195461232,,scenario_00003
3150.8379861162466,mint,T32,15165.246195461232,,scenario_00003
3310.5775519817175,mint,T33,15115.246195461232,,scenario_00003
3316.3627723379923,compra_exitosa,T9,16079.082943099516,1859.3393515488337,scenario_00003
3475.8441728802836,compra_exitosa,T21,17193.685957513724,1560.9244723004485,scenario_00003
3483.3247386048774,compra_exitosa,T20,18329.344296096522,1646.46338335527,scenario_00003
3621.4403477084998,compra_exitosa,T6,19442.08169714108,1452.45175506648,scenario_00003
3941.006912565797,mint,T34,19392.08169714108,,scenario_00003
4020.9617771438816,compra_exitosa,T10,20355.711385531027,1882.0748239091477,scenario_00003
4021.1864505400017,mint,T35,20305.711385531027,,scenario_00003
4056.947111296814,mint,T36,20255.711385531027,,scenario_00003
4138.492364579072,compra_exitosa,T36,21204.790049271112,2006.897470814939,scenario_00003
4302.000570741559,compra_exitosa,T34,22386.130819122656,1320.0854782367094,scenario_00003
4381.955427855433,compra_exitosa,T30,23408.439941628647,1905.7286672180626,scenario_00003
4437.540212670034,mint,T37,23358.439941628647,,scenario_00003
4437.866862976503,mint,T38,23308.439941628647,,scenario_00003
4786.001297739333,compra_exitosa,T33,24319.672058175627,1284.2262692305003,scenario_00003
4786.358455158492,mint,T39,24269.672058175627,,scenario_00003
4807.569561281106,compra_exitosa,T24,25080.671041057332,1698.4072340585512,scenario_00003
4807.849090305719,mint,T40,25030.671041057332,,scenario_00003
4825.600426567539,mint,T41,24980.671041057332,,scenario_00003
4825.986057329648,mint,T42,24930.671041057332,,scenario_00003
4831.3016519687,compra_exitosa,T37,26024.321452730383,1399.6253059169785,scenario_00003
4864.697150460775,mint,T43,25974.321452730383,,scenario_00003
5117.906350345871,mint,T44,25924.321452730383,,scenario_00003
5118.417444772992,mint,T45,25874.321452730383,,scenario_00003
5131.055708190506,mint,T46,25824.321452730383,,scenario_00003
5290.965107934129,compra_exitosa,T29,26749.629124223367,2969.442625618285,scenario_00003
